지역,국가명,연도,원,달러
아시아,부탄,2003,133330631,111865
아시아,브루나이,2003,31509920,26437
아시아,스리랑카,2003,1719928251,1443026
아시아,아프가니스탄,2003,25140457329,21092934
아시아,인도,2003,11720744,9834
아시아,인도네시아,2003,3114740886,2613279
아시아,중국,2003,3393191023,2846899
아시아,캄보디아,2003,2789882213,2340721
아시아,태국,2003,1077165949,903746
아시아,파키스탄,2003,375106883,314716
아시아,필리핀,2003,7108286747,5963878
아프리카,가나,2003,492869680,413519
아프리카,가봉,2003,23301822,19550
아프리카,감비아,2003,63094023,52936
아프리카,나미비아,2003,23660156,19851
아프리카,나이지리아,2003,97496224,81800
아프리카,남아프리카공화국,2003,81291045,68203
아프리카,니제르,2003,19350522,16235
아프리카,레소토,2003,64444700,54069
아프리카,르완다,2003,41380657,34719
아프리카,리비아,2003,103293911,86664
아프리카,마다가스카르,2003,91007979,76356
아프리카,말라위,2003,24475836,20535
아프리카,말리,2003,77711109,65200
아프리카,모로코,2003,704718478,591261
아프리카,모리타니,2003,114797868,96316
아프리카,모잠비크,2003,117191825,98324
아프리카,베냉,2003,83940393,70426
아프리카,부르키나파소,2003,11821737,9918
아프리카,세네갈,2003,318523744,267243
아프리카,세이셸,2003,83689075,70215
아프리카,수단,2003,192010588,161098
아프리카,스와질랜드,2003,70910034,59494
아프리카,시에라리온,2003,103639746,86954
아프리카,알제리,2003,1347987944,1130967
아프리카,에리트레아,2003,60074180,50402
아프리카,에티오피아,2003,1191210818,999430
아프리카,우간다,2003,124571806,104516
아프리카,이집트,2003,1458116765,1223365
아프리카,잠비아,2003,146986146,123322
아프리카,지부티,2003,47240849,39635
아프리카,짐바브웨,2003,112573186,94449
아프리카,차드,2003,17505716,14687
아프리카,카메룬,2003,467927260,392593
아프리카,케냐,2003,294264065,246889
아프리카,코모로,2003,67080941,56281
아프리카,코트디부아르,2003,157771473,132371
아프리카,콩고 민주공화국,2003,84190707,70636
아프리카,콩고공화국,2003,7764009,6514
아프리카,탄자니아,2003,759933289,637587
아프리카,튀니지,2003,222411699,186604
오세아니아,사모아,2003,103686584,86993
오세아니아,솔로몬군도,2003,13587285,11400
오세아니아,통가,2003,69941328,58681
오세아니아,파푸아뉴기니,2003,137805436,115619
오세아니아,팔라우,2003,107647488,90317
오세아니아,피지,2003,404601516,339462
중남미,가이아나,2003,65738423,55155
중남미,과테말라,2003,1415359537,1187492
중남미,그레나다,2003,22691048,19038
중남미,니카라과,2003,159346218,133692
중남미,도미니카공화국,2003,141749215,118928
중남미,도미니카연방,2003,54994529,46141
중남미,멕시코,2003,48844056,40980
중남미,바베이도스,2003,8603427,7218
중남미,베네수엘라,2003,8318643,6979
중남미,벨리즈,2003,80482812,67525
중남미,볼리비아,2003,120131934,100791
중남미,브라질,2003,11221952,9415
중남미,세인트루시아,2003,5775619,4846
중남미,세인트빈센트,2003,61226196,51369
중남미,수리남,2003,13165067,11046
중남미,아르헨티나,2003,85021630,71333
중남미,아이티,2003,90422968,75865
중남미,안티구아바부다,2003,10484682,8797
중남미,에콰도르,2003,317528346,266407
중남미,엘살바도르,2003,245760885,206194
중남미,온두라스,2003,506452419,424915
중남미,우루과이,2003,84417100,70826
중남미,자메이카,2003,59062528,49554
중남미,칠레,2003,42114068,35334
중남미,코스타리카,2003,430977308,361592
중남미,콜롬비아,2003,264643336,222037
중남미,쿠바,2003,61961935,51986
중남미,트리니다드토바고,2003,46834718,39294
중남미,파나마,2003,311567813,261407
중남미,파라과이,2003,765489811,642249
중남미,페루,2003,2518013016,2112622
중동,레바논,2003,133559160,112057
중동,바레인,2003,12728527,10679
중동,사우디아라비아,2003,162111703,136012
중동,시리아,2003,82575466,69281
중동,예멘,2003,177499389,148923
중동,오만,2003,18323207,15373
중동,요르단,2003,73165544,61386
중동,이라크,2003,48351592010,40567160
중동,이란,2003,481481288,403965
중동,팔레스타인,2003,759511012,637232
국제기구,AIT아시아공과대학,2004,93305546,81513
국제기구,AU아프리카 연합,2004,116582284,101848
국제기구,CP콜롬보플랜,2004,235582870,205809
국제기구,ITLOS국제해양법재판소,2004,189299339,165375
국제기구,OAS미주기구,2004,120915074,105633
국제기구,OECD경제협력개발기구,2004,106002215,92605
국제기구,SIDS,2004,59903343,52332
국제기구,UNESCAP아시아태평양경제사회위원회,2004,249928219,218341
국제기구,UNIDO유엔공업개발기구,2004,31740207,27729
국제기구,UNIDROIT사법통일국제연구소,2004,11577688,10114
국제기구,동남아대테러센터,2004,11291382,9864
기타,일반,2004,18283308235,15972558
동구 및 CIS,라트비아,2004,32953237,28788
동구 및 CIS,러시아,2004,370623370,323782
동구 및 CIS,루마니아,2004,207826593,181560
동구 및 CIS,리투아니아,2004,14087310,12307
동구 및 CIS,몰도바,2004,93653040,81817
동구 및 CIS,벨로루시,2004,35295753,30835
동구 및 CIS,불가리아,2004,238829626,208645
동구 및 CIS,사이프러스,2004,391923,342
동구 및 CIS,세르비아몬테네그로,2004,257750905,225175
동구 및 CIS,슬로바키아,2004,162336639,141820
동구 및 CIS,슬로베니아,2004,5378954,4699
동구 및 CIS,아르메니아,2004,22336425,19513
동구 및 CIS,아제르바이잔,2004,16574485,14480
동구 및 CIS,알바니아,2004,8827668,7712
동구 및 CIS,우즈베키스탄,2004,2285888303,1996985
동구 및 CIS,우크라이나,2004,1171592841,1023520
동구 및 CIS,조지아,2004,11214764,9797
동구 및 CIS,카자흐스탄,2004,1928436825,1684710
동구 및 CIS,크로아티아,2004,20705587,18089
동구 및 CIS,키르기스스탄,2004,270629659,236426
동구 및 CIS,타지키스탄,2004,155032625,135439
동구 및 CIS,터키,2004,43828434,38289
동구 및 CIS,투르크메니스탄,2004,15595960,13625
아시아,네팔,2004,1577610181,1378223
아시아,대만,2004,9852630,8607
아시아,동티모르,2004,41147686,35947
아시아,라오스,2004,3867706654,3378884
아시아,말레이시아,2004,137909446,120480
아시아,몰디브,2004,45499856,39749
아시아,몽골,2004,2058109391,1797994
아시아,미얀마,2004,2340929339,2045069
아시아,방글라데시,2004,1599775458,1397587
아시아,베트남,2004,11205370466,9789171
아시아,부탄,2004,159660642,139482
아시아,브루나이,2004,24220380,21159
아시아,스리랑카,2004,1919592683,1676983
아시아,아프가니스탄,2004,19892412661,17378295
아시아,인도,2004,20874450,18236
아시아,인도네시아,2004,7491651949,6544814
아시아,중국,2004,3958478434,3458183
아시아,캄보디아,2004,3824306346,3340968
아시아,태국,2004,2278067643,1990152
아시아,파키스탄,2004,582317796,508721
아시아,필리핀,2004,7286413646,6365515
아프리카,가나,2004,228945619,200010
아프리카,가봉,2004,41730257,36456
아프리카,감비아,2004,76562416,66886
아프리카,기니비사우,2004,36518367,31903
아프리카,나미비아,2004,7863410,6870
아프리카,나이지리아,2004,124894379,109110
아프리카,남아프리카공화국,2004,75392900,65864
아프리카,니제르,2004,55569005,48546
아프리카,레소토,2004,29839517,26068
아프리카,르완다,2004,62222897,54359
아프리카,리비아,2004,101188370,88400
아프리카,마다가스카르,2004,95379129,83325
아프리카,말라위,2004,88922696,77684
아프리카,말리,2004,77704057,67883
아프리카,모로코,2004,2783521134,2431724
아프리카,모리셔스,2004,61925351,54099
아프리카,모리타니,2004,704132507,615140
아프리카,모잠비크,2004,44665113,39020
아프리카,베냉,2004,91846295,80238
아프리카,부르키나파소,2004,63131622,55153
아프리카,상투메프린시페,2004,70297001,61412
아프리카,세네갈,2004,423921844,370344
아프리카,수단,2004,1629563230,1423610
아프리카,스와질랜드,2004,62631178,54715
아프리카,시에라리온,2004,70184147,61314
아프리카,알제리,2004,74770678,65321
아프리카,에티오피아,2004,2319496132,2026345
아프리카,우간다,2004,244298005,213422
아프리카,이집트,2004,2249733506,1965399
아프리카,잠비아,2004,19749687,17254
아프리카,지부티,2004,96639434,84426
아프리카,짐바브웨,2004,160434655,140158
아프리카,카메룬,2004,698609775,610315
아프리카,케냐,2004,136823127,119531
아프리카,코트디부아르,2004,219111038,191419
아프리카,콩고 민주공화국,2004,10811822,9445
아프리카,콩고공화국,2004,71436626,62408
아프리카,탄자니아,2004,1327008218,1159293
아프리카,토고,2004,91124000,79607
아프리카,튀니지,2004,1370598522,1197374
오세아니아,마이크로네시아,2004,2186636,1910
오세아니아,사모아,2004,120077565,104901
오세아니아,솔로몬군도,2004,1580548,1381
오세아니아,키리바시,2004,21921335,19151
오세아니아,토켈라우군도,2004,15885528,13878
오세아니아,통가,2004,81715202,71388
오세아니아,파푸아뉴기니,2004,119649307,104527
오세아니아,팔라우,2004,59801494,52243
오세아니아,피지,2004,478358234,417901
중남미,가이아나,2004,8202072,7165
중남미,과테말라,2004,1022529166,893296
중남미,그레나다,2004,35810098,31284
중남미,니카라과,2004,357590992,312397
중남미,도미니카공화국,2004,140107909,122400
중남미,도미니카연방,2004,49695572,43415
중남미,멕시코,2004,1168573256,1020882
중남미,바하마,2004,4135780,3613
중남미,베네수엘라,2004,15668183,13688
중남미,벨리즈,2004,44735022,39081
중남미,볼리비아,2004,53718004,46929
중남미,브라질,2004,89503615,78192
중남미,세인트루시아,2004,52934812,46245
중남미,세인트빈센트,2004,12041957,10520
중남미,세인트킷츠네비스,2004,57626109,50343
중남미,수리남,2004,29579205,25841
중남미,아르헨티나,2004,38841374,33932
중남미,아이티,2004,107598855,94000
중남미,안티구아바부다,2004,47914612,41859
중남미,에콰도르,2004,121307139,105976
중남미,엘살바도르,2004,349038087,304925
중남미,온두라스,2004,70817676,61867
중남미,우루과이,2004,295701604,258329
중남미,자메이카,2004,32680862,28550
중남미,칠레,2004,16437241,14360
중남미,코스타리카,2004,450299233,393388
중남미,콜롬비아,2004,250090746,218483
중남미,쿠바,2004,7197811,6288
중남미,트리니다드토바고,2004,11910462,10405
중남미,파나마,2004,367303996,320882
중남미,파라과이,2004,1178299375,1029379
중남미,페루,2004,3385241732,2957395
중동,레바논,2004,1258418352,1099372
중동,바레인,2004,105706000,92346
중동,사우디아라비아,2004,153073112,133727
중동,시리아,2004,217265999,189807
중동,아랍에미레이트,2004,84503000,73823
중동,예멘,2004,1374977904,1201200
중동,오만,2004,71918411,62829
중동,요르단,2004,1424023801,1244047
중동,이라크,2004,68776296845,60083952
중동,이란,2004,1343296317,1173523
중동,카타르,2004,220600000,192719
중동,쿠웨이트,2004,391923,342
중동,팔레스타인,2004,4202837241,3671658
국제기구,AIT아시아공과대학,2005,614418689,599837
국제기구,AU아프리카 연합,2005,104871015,102382
국제기구,CP콜롬보플랜,2005,237709234,232068
국제기구,IOM국제이주기구,2005,504550000,492575
국제기구,IPPF국제가족계획연맹,2005,504550000,492575
국제기구,IVI국제백신연구소,2005,507000000,494967
국제기구,MOWCA,2005,115702186,112956
국제기구,OAS미주기구,2005,115192342,112458
국제기구,OECD경제협력개발기구,2005,12710000,12408
국제기구,PIF태평양제도포럼,2005,52385185,51142
국제기구,UNDP유엔개발계획,2005,512906492,500734
국제기구,UNESCAP아시아태평양경제사회위원회,2005,1126082011,1099357
국제기구,UNICEF유엔아동기금,2005,1009100000,985151
국제기구,UNIDO유엔공업개발기구,2005,51127136,49914
국제기구,UNIDROIT사법통일국제연구소,2005,10144912,9904
국제기구,UNV유엔봉사단,2005,790920000,772149
국제기구,WCPFC중서부태평양수산위원회,2005,26502177,25873
국제기구,WFP세계식량계획,2005,502650000,490721
국제기구,WHO세계보건기구,2005,1009100000,985151
국제기구,WTO세계무역기구,2005,502650000,490721
기타,일반,2005,18190059081,17758354
동구 및 CIS,라트비아,2005,49582448,48406
동구 및 CIS,러시아,2005,117513203,114724
동구 및 CIS,루마니아,2005,693427137,676970
동구 및 CIS,리투아니아,2005,25868796,25255
동구 및 CIS,몰도바,2005,85297453,83273
동구 및 CIS,벨로루시,2005,6885329,6722
동구 및 CIS,불가리아,2005,219588608,214377
동구 및 CIS,세르비아몬테네그로,2005,214534442,209443
동구 및 CIS,슬로바키아,2005,27463661,26812
동구 및 CIS,아르메니아,2005,14955063,14600
동구 및 CIS,아제르바이잔,2005,97749846,95430
동구 및 CIS,알바니아,2005,14779594,14429
동구 및 CIS,우즈베키스탄,2005,2882191393,2813788
동구 및 CIS,우크라이나,2005,3234914406,3158140
동구 및 CIS,조지아,2005,37653613,36760
동구 및 CIS,카자흐스탄,2005,1368858134,1336371
동구 및 CIS,키르기스스탄,2005,211838802,206811
동구 및 CIS,타지키스탄,2005,233655252,228110
동구 및 CIS,터키,2005,8820517,8611
동구 및 CIS,폴란드,2005,5999230,5857
